,pbe_hfx_0,pbe_hfx_10,pbe_hfx_100,pbe_hfx_15,pbe_hfx_20,pbe_hfx_25,pbe_hfx_30,pbe_hfx_35,pbe_hfx_40,pbe_hfx_45,pbe_hfx_5,pbe_hfx_50,pbe_hfx_55,pbe_hfx_60,pbe_hfx_65,pbe_hfx_70,pbe_hfx_75,pbe_hfx_80,pbe_hfx_85,pbe_hfx_90,pbe_hfx_95,scan_hfx_0,scan_hfx_10,scan_hfx_100,scan_hfx_15,scan_hfx_20,scan_hfx_25,scan_hfx_30,scan_hfx_35,scan_hfx_40,scan_hfx_45,scan_hfx_5,scan_hfx_50,scan_hfx_55,scan_hfx_60,scan_hfx_65,scan_hfx_70,scan_hfx_75,scan_hfx_80,scan_hfx_85,scan_hfx_90,scan_hfx_95
fe/3/fe_3_hydroxyl-O-0-d1_hydroxyl-O-0-d1_hydroxyl-O-0-d1_hydroxyl-O-0-d1_ome2-O-0-0_ome2-O-0-0_6,,-32.26767385969907,-96.77571235790595,-36.21080917998917,-40.35060054951983,-43.88164184269921,-47.58632623819146,-51.4340330966557,-55.22614144821324,-59.00595273339637,-28.438769950194853,-62.758393327410765,-66.46197423302986,-70.036515740457,-73.72570816597282,-77.30582036929474,-80.78418999951936,-84.19011422672844,-87.48813573407953,-90.69359051626277,-93.78684022591253,,-42.1100178537221,-113.1869158348197,-46.21625772639889,-49.14019386462586,-53.20065787346201,-58.50229852986577,-62.546528257256455,-66.55009230815435,-70.53956299781933,-38.480814617806324,-74.48526145053377,-78.43791510135374,-82.41918510487666,-86.37011057252434,-90.3015319293733,-94.21194619326162,-98.0931583202894,-101.9361306772708,-105.73476422929822,-109.48554607702933
co/2/co_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_imidazole-N-2-0_4,-8.725300291536806,-13.99330316351913,-42.16136492282163,-16.512844359243708,-18.910969174201213,-21.121158782145397,-23.20947881792681,-25.164592579145772,-27.040391017642474,-28.77505576229856,-11.392632215709368,-30.395547034126906,-31.91821592860386,-33.3462130477787,-34.65530195993346,-35.868437642505626,-37.05732609569637,-38.18646299677219,-39.254622148043794,-40.25105019402591,-41.16705581763321,-10.274299096739526,-15.010953935273964,-46.184855665983356,-17.263818130433485,-19.506332262652435,-21.624551752075956,-23.676551941478763,-25.65065608838304,-27.540350338725915,-29.364581065279623,-12.64957199788449,-31.124190207141798,-32.81050733643551,-34.41575537648626,-36.07722470926692,-37.63331512428389,-39.14962872704039,-40.63214964175133,-42.08550819195143,-43.528153515998895,-44.970221113116146
co/2/co_2_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_acetonitrile-N-1-0_4,,,-54.38078907801676,-27.391961002557387,-29.786162455721357,-31.995567049790314,-34.10893096687131,-36.10529273077173,-38.02687672814899,-39.70464132681585,,-41.41782651003753,-43.03464643717791,-44.52901231137087,-45.94184507102123,-47.26353641163353,-48.62873190272261,-49.87504476386216,-51.086677779735716,-52.242891992081894,-53.35004194155875,,-25.49846275683699,-57.95019010006186,-27.847992210851288,-30.21528194559642,-32.344170426393624,-34.39309408913136,-36.42466576800717,-38.34458148857014,-40.21636906079634,-22.816229948655554,-41.962433703675096,-43.61075217007614,-45.52768325397629,-47.211190936620824,-48.84290164723635,-50.4428007865116,-51.97711699791441,-53.43281805239135,-54.966653676598355,-56.466588120055185
mn/2/mn_2_cyanide-C-0-d1_cyanide-C-0-d1_cyanide-C-0-d1_cyanide-C-0-d1_imidazole-N-2-0_imidazole-N-2-0_6,-34.221985860091934,-46.04582625808814,-103.37516111971532,-51.171811680477425,-56.00523999990916,-60.29655353084953,-64.42173513908749,-68.33777124844595,-71.96266259958573,-75.19202524879765,-40.296780429826875,-78.29372041317237,-81.19732054011403,-84.05254615683931,-86.77737647488513,-89.43281311040474,-92.009614711099,-94.48596328216394,-96.80188991981827,-99.04951501498824,-101.2410477036744,-43.12661584872399,-52.1273591747803,-107.19367916910967,-56.45237905169529,-60.123862800631,-64.26471536169562,-67.81019997166509,-71.04716189736776,-74.46038835788518,-77.59024326968607,-47.666277015635856,-80.63387986120827,-83.5376945257578,-86.50082251006654,-89.29241677678553,-92.00419602444158,-94.62883854703537,-97.33269857203805,-99.89005611439495,-102.3941027603636,-104.83297122361967
fe/2/other/fe_2_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_carboxyl-O-1-d1_carboxyl-O-1-d1_5,-13.878804347979901,-23.719029962651213,-70.03659500265191,-28.01577763010484,-31.983600390519474,-35.664961798270234,-39.02077410960362,-42.21205938518241,-45.189761209483805,-47.91509612318274,-18.938732783151824,-50.50527312096091,-52.929984802869654,-55.21747574286946,-57.40023009410326,-59.460530711134574,-61.42104358801408,-63.29220452878922,-65.08240959127878,-66.79901712958913,-68.44851515518694,-12.21154305794742,-20.687824487731575,-78.03986350462752,-24.70442377507145,-28.608452696753215,-32.33627944320145,-35.999957082706054,-39.450196510193436,-42.86108574384589,-46.15419973712515,-16.528956416269562,-49.37321607999262,-52.49470336876352,-55.551801165820976,-58.53958842726901,-61.46796930941561,-64.34116063299686,-67.16445404583213,-69.94239369032715,-72.67847372707413,-75.37671710112204
cr/2/cr_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_water-O-0-0_5,,-55.78173018761473,-82.06860108041137,-58.26800894863108,-60.54272362489707,-62.59819632178019,-64.4828080217029,-66.24241333976713,-67.86220376179583,-69.42897680416384,-53.03693397809704,-70.85228984433886,-72.22040982289306,-73.5083797711712,-74.74152380749264,-75.91783856079074,-77.04576158622345,-78.12177510382692,-79.16412393430757,-80.16654122240134,-81.1338731568791,-57.79758745520151,-62.125337278439474,-86.16777568210779,-64.07009401840438,-65.88689815218116,-67.58803847233013,-69.19878266818584,-70.74673421346291,-72.1944090672624,-73.5805807513151,-60.04211515804004,-74.91291863803521,-76.2156622836687,-77.44062129415549,-78.63846042351454,-79.80250511743799,-80.92907275659843,-82.02723101610708,-83.09821813305227,-84.14403662956039,-85.16661997282058
cr/2/cr_2_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_imidazole-N-2-0_imidazole-N-2-0_5,,-77.20410056291917,-105.37563161086312,-79.3661189764066,-81.3993810690332,-83.28904828384051,-85.10974570481197,-86.71093398705514,-88.37717427167254,-89.9926554372156,,-91.63586859888784,-93.11680489891526,-94.6368899285637,-96.14777429483279,-97.57884207000143,-98.96397118384543,-100.20453978875642,-101.59232039058215,-102.9151285350184,-104.2120161553802,,,-94.36642758676255,,,,,,,,,,,-86.77058434892075,-87.77626804278448,-88.75716810446337,-89.72464124124092,-90.67200914777762,-91.60644943695327,-92.57601568847906,-93.4568333141791
cr/3/cr_3_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_ome2-O-0-0_phosphine-P-0-0_ome2-O-0-0_4,,-41.91577545779572,-61.30903931680773,-44.3499391513101,-46.584591419985,-48.61104090863978,-50.4506122746567,-52.1082097808806,-53.588824025235965,-54.7897210084277,-39.181612761798085,-55.8202183016378,-56.79600163370741,-57.69149013654828,-58.0864548148678,-58.757707889959676,-59.444480164321675,-59.91561866181309,-60.02744610662005,-60.49159249679631,-60.91673877211216,-48.050656128864006,-51.42936976247312,-60.179514239316795,-52.991870280500464,-54.343022595136404,-55.41336627418251,-56.34455979963922,-57.18353756379794,-57.94692685092271,-58.57094612920286,-49.90914453898028,-59.11675035251342,-59.56609061439133,-59.93705886637915,-60.19901912500529,-60.451727158619704,-60.627936316564856,-60.74762374554771,-60.3109933597081,-60.31812444467162,-60.26370394147493
mn/2/mn_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_cs-C-0-0_6,-22.737641504667966,-35.94274366151214,-97.26204393521137,-41.675232245502634,-47.0450929673893,-51.838099183403585,-56.224694058112206,-61.08351187424734,-64.97152453973766,-68.56198936823012,-29.716654040280556,-71.92516122161547,-75.06159847854899,-78.0530481397087,-80.83567453914868,-83.44818648995103,-85.95362198213607,-88.3397357913261,-90.65310385158405,-92.90648516191065,-95.11163980174898,-34.72340531297296,-44.70328832058648,-100.99353300860498,-49.26992306569375,-53.39804689939622,-57.458245030144624,-61.21816499861669,-64.76097807976551,-68.01584248268625,-71.34961898469854,-39.988522352377714,-74.48356074491667,-77.4222519757245,-80.29262906534716,-83.22873945055738,-85.94042947088721,-88.5742575151912,-91.27605811795661,-93.81098490003438,-96.27761206222769,-98.67749318053902
fe/3/fe_3_chloride-Cl-0-d1_chloride-Cl-0-d1_cyanide-C-0-d1_cyanide-C-0-d1_chloride-Cl-0-d1_cyanide-C-0-d1_6,-9.157345849047216,-19.533354876062692,-103.59107561800094,-24.6512232437647,-29.85917147485393,-34.915964853427354,-39.903969609140745,-44.74236840019332,-49.69090030433596,-54.66705614350718,-14.298271765997049,-59.65349424411698,-64.86798735025793,-69.61397103657967,-74.24499876190261,-78.73270819241607,-83.4143082927947,-87.72800383829511,-91.89989633198488,-95.93049144117931,-99.82118513491726,-14.416766807797114,-23.91951378529999,-106.4452492482724,-28.720445600721437,-33.493599019367124,-38.160271236013756,-43.0036252594256,-47.694499386742116,-52.32802572631718,-56.91459223849594,-19.081965646610577,-61.8574992040298,-66.42493767294124,-70.96351128166286,-75.44497260579257,-79.99252728088736,-84.53653442629961,-89.04024378396052,-93.47882311407949,-97.86757880730322,-102.19069830914668
co/2/co_2_cs-C-0-0_cs-C-0-0_cs-C-0-0_cs-C-0-0_formaldehyde-O-1-0_formaldehyde-O-1-0_4,9.156844766579798,0.5354329723917026,-42.55374963045134,-3.534392545316032,-7.371885903217488,-10.973272480836044,-14.307438240057065,-17.374377413508896,-20.171941892809567,-22.894544954279066,4.791797101998355,-25.395229965643562,-27.60393267192294,-29.72115161995628,-31.66959841139914,-33.50655045271147,-35.24494944567186,-36.87406009667584,-38.42474261385274,-39.86167261483827,-41.200813433604274,8.181802949116841,0.753164450855913,-37.90747963757568,-2.4860516162895987,-5.5310758081549345,-8.43546713111143,-11.147076776920656,-13.57077659799856,-16.04514702978417,-18.802443450791806,4.217798875025819,-20.975964943409007,-22.921520315534284,-25.037735948354467,-27.05490358926313,-28.983880953038735,-30.75431095568651,-32.376425649609814,-33.26731981156802,-34.85958632141764,-36.40584284070166
fe/2/a_f/fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_5,-29.033777520033624,-36.655946278938224,-76.24446534357911,-40.104736298954464,-43.329154276052684,-46.366225847956585,-49.20408224519338,-51.864559638876464,-54.35570783393091,-56.714107467602346,-32.96393027084856,-58.91115112403138,-61.04056589725341,-63.018360299095946,-64.94219149344241,-66.74374571578024,-68.49219200721244,-70.15483838347325,-71.7651151391495,-73.30776237669707,-74.80297886073484,-24.70054548629616,-31.867720648733986,-84.40362155032649,-35.30303458436059,-38.69447060381978,-42.007462388979704,-45.21685329645159,-48.37317938034713,-51.44129182284812,-54.45231996896062,-28.324285715310825,-57.37988703076434,-60.27369940294383,-63.106763041566666,-65.89541830565501,-68.64127253095685,-71.34750985936587,-74.01899830012741,-76.65711623823154,-79.26606699098582,-81.84722772176254
co/3/co_3_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_phosphine-P-0-0_phosphine-P-0-0_5,5.930777923292933,-2.251613071729428,-94.64947624827366,-7.049188954571394,-12.162141354611851,-17.576523745314944,-23.658785088666555,-28.80145482327118,-33.756944558946145,-38.55841021907871,2.1132176670825897,-43.61676783263407,-48.84572381043924,-54.67254613572084,-60.52751642585184,-66.21954850536987,-71.66369268485644,-76.82466706691059,-81.69995736998153,-86.36415748156865,-90.61624735185767,-1.46838276053872,-10.194458217388187,-102.66978094918241,-14.894043202110916,-19.593075832942983,-24.276913920359572,-28.938603750830463,-33.594465736279055,-38.582007270546455,-44.1949749525252,-5.58683643981402,-48.9929158759499,-54.31551203143644,-60.0531861739699,-65.8559558804969,-71.5664397674697,-77.14128156865556,-82.55705258870293,-87.81760474388102,-92.98401236813628,-97.85700881163272
fe/2/other/fe_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_ome2-O-0-0_5,-39.595101762048024,-45.534474721762315,-80.85359331773103,-48.337854354215054,-51.01197148256433,-53.584754668982164,-56.04990981521363,-58.40697338235191,-60.61091739905823,-62.711320875325185,-42.61159880642138,-64.71703087466723,-66.63305106041281,-68.46608790345485,-70.22291036952727,-71.90994856095973,-73.5330320118089,-75.09737182258921,-76.6076768020003,-78.06806110565583,-79.48228366447582,-32.80140976050851,-39.217014470773606,-89.1354607194194,-42.36606323468852,-45.46694105797267,-48.52543304928454,-51.54429262807271,-54.48967695304395,-57.383415097029996,-60.22952560200504,-36.012615978386314,-63.03090567420532,-65.78960914213685,-68.50873385299182,-71.190499665867,-73.8382457621106,-76.45402389068181,-79.04064274716742,-81.6001048457038,-84.13451014463874,-86.64574648283634
co/2/co_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_amine-N-0-d1_4,,,-37.11796307561924,,,,,,,,,,-29.7959225039285,-30.768948863699055,-31.768323877653888,-32.63068162740013,-33.456114244527285,-34.259308868161064,-35.004792444104915,-35.73480222153062,-36.43046435070232,,,-35.39892720703115,,,,,,,,,,,,,,-29.65239510644071,-30.83063735495456,-31.992881703504594,-33.144510155970195,-34.27332728694932
cr/3/cr_3_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_carbonyl-C-0-0_acetonitrile-N-1-0_carbonyl-C-0-0_4,-18.791308045956928,-21.291561306445903,,-22.39485576154894,-23.429131269035018,-24.38848491744911,-25.290173199717582,,,,-20.09298552926183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mn/2/mn_2_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_chloride-Cl-0-d1_chloride-Cl-0-d1_6,,,,,,,,,,,,-109.88791132646737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co/3/co_3_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_pyridine-N-3-0_pyridine-N-3-0_5,5.6393925627189345,-1.0710799721710604,-67.87895163666194,-4.7341341927855956,-8.574811097609187,-12.560547729018326,-16.640967303217074,-20.75669366231957,-24.85668929792515,-28.901429134799983,2.374226294261219,-32.86334635404243,-36.72665109198393,-40.48671763918689,-44.09815087578986,-47.702838963070285,-51.2468322420472,-54.69394867758932,-58.087385907383926,-61.406934180526996,-64.7597974921383,11.24376823464118,5.186830297640555,-69.40328184906896,1.8875560109265743,-1.537017721224862,-5.33748310917123,-9.272781085450859,-13.296769370642606,-17.381312138172685,-21.59040740274547,8.426418799566724,-25.866864721339113,-30.2099298141397,-34.54069235298779,-38.90498357845092,-43.223853191125386,-47.68330938335174,-52.09418343370413,-56.4886288820507,-60.821043767884994,-65.18096553829784
fe/2/a_f/fe_2_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_5,-26.19556438385065,-35.94228756403001,-78.32348984298848,-39.93610482188779,-43.6042004027713,-46.98495011832627,-50.10023396495623,-52.982003591134436,-55.65905430815864,-58.15994157788851,-31.686347596344078,-60.49544152609803,-62.69228846410297,-64.76942678757231,-66.73489596119663,-68.62124649727855,-70.39799267533527,-72.11633902469333,-73.7505568480946,-75.33297485872743,-76.84987037090714,-23.275347650172648,-31.703209489445516,-86.48207627330913,-35.51134261527515,-39.22453438490878,-42.704523380720914,-46.149237620788156,-49.4981452100037,-52.70256559534636,-55.82357105218961,-27.78418631859416,-58.87801709302877,-61.858038989895626,-64.77801955982018,-67.63796137701745,-70.44918160613445,-73.21221740631611,-75.93521932843436,-78.6194178198733,-81.27050936735233,-83.89008120400051
fe/3/fe_3_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_ammonia-N-0-0_ammonia-N-0-0_6,13.10467429222834,1.0738536313531244,-87.11767788649341,-4.797812546685404,-10.301364736865414,-16.269153820098428,-21.828300140791317,-27.273580469523154,-32.60541831759829,-37.82207097326709,7.053051949439023,-42.87027009458933,-47.87561727495514,-52.6372466935879,-57.63686406440474,-62.25506345471198,-66.76985496739714,-71.1915995128592,-75.36309016690483,-79.43605844602122,-83.34427305216559,4.734815781344542,-5.296845234115015,-89.63424451241664,-10.333159419574548,-15.304028946551318,-20.124796673991824,-25.016553617011997,-30.45549068072398,-35.29498841304231,-40.021620874137305,-0.2769676027342255,-44.710620287633475,-49.73405112874891,-54.416006628032285,-59.012780872546095,-63.55197358739881,-68.07048297297358,-72.36374757769511,-76.824570086406,-81.13683999404786,-85.41767502695267
fe/2/other/fe_2_cs-C-0-0_cs-C-0-0_cs-C-0-0_cs-C-0-0_cs-C-0-0_furan-O-0-0_5,12.02567485542027,-0.3300068620811335,-59.58898452763051,-6.511196564403825,-12.185132352083277,-17.422001708551537,-22.112619847149073,-26.35984829511275,-30.20930043897094,-33.723403716934016,6.6291377607466675,-36.95099344710594,-40.00196091161234,-42.64434525540971,-45.28596086429552,-47.63065024761562,-49.970580028359564,-52.05625656333122,-54.121620378798134,-56.00862909352022,-57.8534188279786,8.127214985542848,-2.569727143752738,-67.55109334181851,-7.55079452239921,-12.26641353455701,-16.76021071620715,-21.03587150201962,-25.116890778429738,-29.03647318886164,-32.812933255009646,2.679764434463863,-36.365391851629695,-39.90363425036151,-43.277619042707485,-46.557449211872296,-49.761563389758585,-52.90084864564261,-55.93134534765351,-58.91296391187209,-61.852827849573714,-64.71523730112582
fe/2/a_f/fe_2_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_chloride-Cl-0-d1_chloride-Cl-0-d1_5,,-35.86986301926154,-80.7063233762949,-40.309598410768196,-44.26387622761157,-47.86436461478314,-51.1806165041511,-54.24272279793173,-57.08434022974813,-59.73224070826668,-30.9488064399526,-62.177384052624824,-64.53814624810545,-66.71200016830394,-68.77112705001105,-70.72378759145197,-72.57967240751181,-74.34823579208994,-76.03805856150244,-77.65672349683227,-79.21087407974869,-35.86141984483278,-42.272988412524214,-93.2986662674239,-45.48656875406355,-48.62268044656237,-51.811142600991275,-54.934280433000104,-58.00251738834963,-61.019474245281636,-63.95680299153558,-39.05535598260309,-66.83883861936158,-69.67210698355552,-72.45626225269757,-75.19418694921183,-77.8884980478793,-80.54209354894505,-83.1579611960504,-85.7391016321622,-88.28780584272864,-90.80703521372354
fe/2/other/fe_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_SH2-S-0-0_SH2-S-0-0_5,-30.3365279962829,-37.760866842354275,-77.63428257409673,-41.227106122510655,-44.50658971746858,-47.56692487969207,-50.45002519069319,-53.1538827173861,-55.69128444954319,-58.09029723727446,-34.13113904742118,-60.33134116312968,-62.454180813060745,-64.46749911191526,-66.37854909356317,-68.1992581203321,-69.93688002423849,-71.6001898936479,-73.19610276351825,-74.73010312778422,-76.2080947812267,-25.78129301442394,-32.97220372629099,-85.8418695904927,-36.47116224212207,-39.88557360088548,-43.2315158228116,-46.48904283925394,-49.6674965104698,-52.78280543978748,-55.81088416716448,-29.403533789015622,-58.775581813109284,-61.68190057021491,-64.53358533463611,-67.33490598230549,-70.08966094740005,-72.8018851919672,-75.47517635028366,-78.11295496227551,-80.71818776295333,-83.2936674514447
co/2/co_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_fluoride-F-0-d1_fluoride-F-0-d1_4,,2.398516854835322,-6.881280376778635,1.4207292405508316,0.4691003974933906,-0.38260479450689494,-1.1062996780666918,-1.7890953957559377,-2.4086062767218452,-2.9722094753155552,3.460156142118035,-3.4914878188265153,-3.975585101627214,-4.439948961465354,-4.75195354120711,-5.105980345691933,-5.448312199429461,-5.7735402115336045,-6.088718775278343,-6.399787767829243,-6.727167004139957,20.662866257793752,18.252873324978573,-7.089041301537167,16.673685154049135,15.441077964405565,14.195307423111382,12.771325457426476,11.369959499050953,9.843816182055777,8.434076797894194,19.466997703585363,7.065986042573094,5.562752598893131,4.046378987192409,2.92577545209644,1.5990034685398968,0.15167679979351487,-1.3104634097120693,-2.785275084634899,-4.291491219691821,-5.615318447371291
mn/2/mn_2_cs-C-0-0_cs-C-0-0_cs-C-0-0_furan-O-0-0_cs-C-0-0_furan-O-0-0_6,,-44.75325856788735,-105.48290950287564,-51.03535169387006,,-61.70367134211309,-66.13166302944869,-70.4167426802458,-74.20278206564478,-77.70954150623646,,-81.06665661863039,,-86.93178982946615,,,,-96.86328485682162,,,-103.43988654991287,-41.81372683632917,,-109.70897046696183,,-61.708514987773,-65.79229983346431,,-73.21051269498531,,-79.72949988500682,-47.46735718141965,,-86.07571578052608,,,,,,-102.35337521938581,,
